244701469,ROXAS_BLVD.-RAJAH_SULAYMAN-NB,MH,Wed, 28 Nov 2018 13:28:52 +0800,2018,11,28,5,28,52,2,332,0
244701468,ROXAS_BLVD.-RAJAH_SULAYMAN-SB,MH,Wed, 28 Nov 2018 13:28:52 +0800,2018,11,28,5,28,52,2,332,0
244701467,ROXAS_BLVD.-PEDRO_GIL-NB,MH,Wed, 28 Nov 2018 13:28:52 +0800,2018,11,28,5,28,52,2,332,0
244701466,ROXAS_BLVD.-PEDRO_GIL-SB,M,Wed, 28 Nov 2018 13:28:52 +0800,2018,11,28,5,28,52,2,332,0
244701465,ROXAS_BLVD.-U.N._AVENUE-NB,MH,Wed, 28 Nov 2018 13:28:52 +0800,2018,11,28,5,28,52,2,332,0
244701464,ROXAS_BLVD.-U.N._AVENUE-SB,ML,Wed, 28 Nov 2018 13:28:52 +0800,2018,11,28,5,28,52,2,332,0
244701463,ROXAS_BLVD.-FINANCE_ROAD-NB,L,Wed, 28 Nov 2018 13:28:52 +0800,2018,11,28,5,28,52,2,332,0
244701462,ROXAS_BLVD.-FINANCE_ROAD-SB,MH,Wed, 28 Nov 2018 13:28:52 +0800,2018,11,28,5,28,52,2,332,0
244701461,ROXAS_BLVD.-ANDA_CIRCLE-NB,M,Wed, 28 Nov 2018 13:28:52 +0800,2018,11,28,5,28,52,2,332,0
244701460,ROXAS_BLVD.-ANDA_CIRCLE-SB,MH,Wed, 28 Nov 2018 13:28:52 +0800,2018,11,28,5,28,52,2,332,0
244701459,MARCOS_HIGHWAY-SAN_BENILDO_SCHOOL-NB,M,Wed, 28 Nov 2018 13:28:51 +0800,2018,11,28,5,28,51,2,332,0
244701458,MARCOS_HIGHWAY-SAN_BENILDO_SCHOOL-SB,L,Wed, 28 Nov 2018 13:28:51 +0800,2018,11,28,5,28,51,2,332,0
244701457,MARCOS_HIGHWAY-ROBINSON'S_METRO_EAST-NB,M,Wed, 28 Nov 2018 13:28:51 +0800,2018,11,28,5,28,51,2,332,0
244701456,MARCOS_HIGHWAY-ROBINSON'S_METRO_EAST-SB,L,Wed, 28 Nov 2018 13:28:51 +0800,2018,11,28,5,28,51,2,332,0
244701455,MARCOS_HIGHWAY-F._MARIANO_AVE-NB,L,Wed, 28 Nov 2018 13:28:51 +0800,2018,11,28,5,28,51,2,332,0
244701454,MARCOS_HIGHWAY-F._MARIANO_AVE-SB,L,Wed, 28 Nov 2018 13:28:51 +0800,2018,11,28,5,28,51,2,332,0
244701453,MARCOS_HIGHWAY-AMANG_RODRIGUEZ-NB,L,Wed, 28 Nov 2018 13:28:51 +0800,2018,11,28,5,28,51,2,332,0
244701452,MARCOS_HIGHWAY-AMANG_RODRIGUEZ-SB,L,Wed, 28 Nov 2018 13:28:51 +0800,2018,11,28,5,28,51,2,332,0
244701451,MARCOS_HIGHWAY-DONA_JUANA-NB,L,Wed, 28 Nov 2018 13:28:51 +0800,2018,11,28,5,28,51,2,332,0
244701450,MARCOS_HIGHWAY-DONA_JUANA-SB,L,Wed, 28 Nov 2018 13:28:51 +0800,2018,11,28,5,28,51,2,332,0
244701449,MARCOS_HIGHWAY-LRT-2_STATION-NB,L,Wed, 28 Nov 2018 13:28:51 +0800,2018,11,28,5,28,51,2,332,0
244701448,MARCOS_HIGHWAY-LRT-2_STATION-SB,ML,Wed, 28 Nov 2018 13:28:51 +0800,2018,11,28,5,28,51,2,332,0
244701447,MARCOS_HIGHWAY-SM_CITY_MARIKINA-NB,M,Wed, 28 Nov 2018 13:28:51 +0800,2018,11,28,5,28,51,2,332,0
244701446,MARCOS_HIGHWAY-SM_CITY_MARIKINA-SB,L,Wed, 28 Nov 2018 13:28:51 +0800,2018,11,28,5,28,51,2,332,0
244701445,ORTIGAS-C5_FLYOVER-SB,L,Wed, 28 Nov 2018 13:28:51 +0800,2018,11,28,5,28,51,2,332,0
244701444,ORTIGAS-C5_FLYOVER-NB,L,Wed, 28 Nov 2018 13:28:51 +0800,2018,11,28,5,28,51,2,332,0
244701443,ORTIGAS-GREENMEADOWS_AVE-SB,L,Wed, 28 Nov 2018 13:28:51 +0800,2018,11,28,5,28,51,2,332,0
244701442,ORTIGAS-GREENMEADOWS_AVE-NB,MH,Wed, 28 Nov 2018 13:28:51 +0800,2018,11,28,5,28,51,2,332,0
244701441,ORTIGAS-LANUZA_AVE-SB,L,Wed, 28 Nov 2018 13:28:51 +0800,2018,11,28,5,28,51,2,332,0
244701440,ORTIGAS-LANUZA_AVE-NB,MH,Wed, 28 Nov 2018 13:28:51 +0800,2018,11,28,5,28,51,2,332,0
244701439,ORTIGAS-MEDICAL_CITY-SB,MH,Wed, 28 Nov 2018 13:28:51 +0800,2018,11,28,5,28,51,2,332,0
244701438,ORTIGAS-MEDICAL_CITY-NB,MH,Wed, 28 Nov 2018 13:28:51 +0800,2018,11,28,5,28,51,2,332,0
244701437,ORTIGAS-MERALCO_AVE-SB,MH,Wed, 28 Nov 2018 13:28:51 +0800,2018,11,28,5,28,51,2,332,0
244701436,ORTIGAS-MERALCO_AVE-NB,L,Wed, 28 Nov 2018 13:28:51 +0800,2018,11,28,5,28,51,2,332,0
244701435,ORTIGAS-SAN_MIGUEL_AVE-SB,MH,Wed, 28 Nov 2018 13:28:51 +0800,2018,11,28,5,28,51,2,332,0
244701434,ORTIGAS-SAN_MIGUEL_AVE-NB,L,Wed, 28 Nov 2018 13:28:51 +0800,2018,11,28,5,28,51,2,332,0
244701433,ORTIGAS-EDSA_SHRINE-SB,MH,Wed, 28 Nov 2018 13:28:51 +0800,2018,11,28,5,28,51,2,332,0
244701432,ORTIGAS-EDSA_SHRINE-NB,MH,Wed, 28 Nov 2018 13:28:51 +0800,2018,11,28,5,28,51,2,332,0
244701431,ORTIGAS-POEA-SB,M,Wed, 28 Nov 2018 13:28:51 +0800,2018,11,28,5,28,51,2,332,0
244701430,ORTIGAS-POEA-NB,L,Wed, 28 Nov 2018 13:28:51 +0800,2018,11,28,5,28,51,2,332,0
244701429,ORTIGAS-LA_SALLE_GREENHILLS-SB,L,Wed, 28 Nov 2018 13:28:51 +0800,2018,11,28,5,28,51,2,332,0
244701428,ORTIGAS-LA_SALLE_GREENHILLS-NB,L,Wed, 28 Nov 2018 13:28:51 +0800,2018,11,28,5,28,51,2,332,0
244701427,ORTIGAS-CONNECTICUT-SB,L,Wed, 28 Nov 2018 13:28:51 +0800,2018,11,28,5,28,51,2,332,0
244701426,ORTIGAS-CONNECTICUT-NB,M,Wed, 28 Nov 2018 13:28:51 +0800,2018,11,28,5,28,51,2,332,0
244701425,ORTIGAS-WILSON-SB,MH,Wed, 28 Nov 2018 13:28:51 +0800,2018,11,28,5,28,51,2,332,0
244701424,ORTIGAS-WILSON-NB,MH,Wed, 28 Nov 2018 13:28:51 +0800,2018,11,28,5,28,51,2,332,0
244701423,ORTIGAS-CLUB_FILIPINO-SB,MH,Wed, 28 Nov 2018 13:28:51 +0800,2018,11,28,5,28,51,2,332,0
244701422,ORTIGAS-CLUB_FILIPINO-NB,L,Wed, 28 Nov 2018 13:28:51 +0800,2018,11,28,5,28,51,2,332,0
244701421,ORTIGAS-ROOSEVELT-SB,MH,Wed, 28 Nov 2018 13:28:51 +0800,2018,11,28,5,28,51,2,332,0
244701420,ORTIGAS-ROOSEVELT-NB,L,Wed, 28 Nov 2018 13:28:51 +0800,2018,11,28,5,28,51,2,332,0
244701419,ORTIGAS-MADISON-SB,MH,Wed, 28 Nov 2018 13:28:51 +0800,2018,11,28,5,28,51,2,332,0
244701418,ORTIGAS-MADISON-NB,MH,Wed, 28 Nov 2018 13:28:51 +0800,2018,11,28,5,28,51,2,332,0
244701417,C5-MARKET!_MARKET!-NB,L,Wed, 28 Nov 2018 13:28:50 +0800,2018,11,28,5,28,50,2,332,0
244701416,ORTIGAS-SANTOLAN-NB,L,Wed, 28 Nov 2018 13:28:51 +0800,2018,11,28,5,28,51,2,332,0
244701415,ORTIGAS-SANTOLAN-SB,L,Wed, 28 Nov 2018 13:28:51 +0800,2018,11,28,5,28,51,2,332,0
244701414,C5-MARKET!_MARKET!-SB,L,Wed, 28 Nov 2018 13:28:50 +0800,2018,11,28,5,28,50,2,332,0
244701413,C5-KALAYAAN-NB,MH,Wed, 28 Nov 2018 13:28:50 +0800,2018,11,28,5,28,50,2,332,0
244701412,C5-KALAYAAN-SB,L,Wed, 28 Nov 2018 13:28:50 +0800,2018,11,28,5,28,50,2,332,0
244701411,C5-BAGONG_ILOG-NB,MH,Wed, 28 Nov 2018 13:28:50 +0800,2018,11,28,5,28,50,2,332,0
244701410,C5-BAGONG_ILOG-SB,M,Wed, 28 Nov 2018 13:28:50 +0800,2018,11,28,5,28,50,2,332,0
244701409,C5-LANUZA-NB,MH,Wed, 28 Nov 2018 13:28:50 +0800,2018,11,28,5,28,50,2,332,0
244701408,C5-LANUZA-SB,MH,Wed, 28 Nov 2018 13:28:50 +0800,2018,11,28,5,28,50,2,332,0
244701407,C5-J._VARGAS-NB,M,Wed, 28 Nov 2018 13:28:50 +0800,2018,11,28,5,28,50,2,332,0
244701406,C5-J._VARGAS-SB,MH,Wed, 28 Nov 2018 13:28:50 +0800,2018,11,28,5,28,50,2,332,0
244701405,C5-ORTIGAS_AVE.-NB,L,Wed, 28 Nov 2018 13:28:50 +0800,2018,11,28,5,28,50,2,332,0
244701404,C5-ORTIGAS_AVE.-SB,MH,Wed, 28 Nov 2018 13:28:50 +0800,2018,11,28,5,28,50,2,332,0
244701403,C5-GREEN_MEADOWS-NB,L,Wed, 28 Nov 2018 13:28:50 +0800,2018,11,28,5,28,50,2,332,0
244701402,C5-GREEN_MEADOWS-SB,MH,Wed, 28 Nov 2018 13:28:50 +0800,2018,11,28,5,28,50,2,332,0
244701401,C5-EASTWOOD-NB,L,Wed, 28 Nov 2018 13:28:50 +0800,2018,11,28,5,28,50,2,332,0
244701400,C5-EASTWOOD-SB,M,Wed, 28 Nov 2018 13:28:50 +0800,2018,11,28,5,28,50,2,332,0
244701399,C5-LIBIS_FLYOVER-NB,MH,Wed, 28 Nov 2018 13:28:50 +0800,2018,11,28,5,28,50,2,332,0
244701398,C5-LIBIS_FLYOVER-SB,MH,Wed, 28 Nov 2018 13:28:50 +0800,2018,11,28,5,28,50,2,332,0
244701397,C5-BONNY_SERRANO-NB,MH,Wed, 28 Nov 2018 13:28:50 +0800,2018,11,28,5,28,50,2,332,0
244701396,C5-BONNY_SERRANO-SB,MH,Wed, 28 Nov 2018 13:28:50 +0800,2018,11,28,5,28,50,2,332,0
244701395,C5-P._TUAZON-NB,L,Wed, 28 Nov 2018 13:28:50 +0800,2018,11,28,5,28,50,2,332,0
244701394,C5-P._TUAZON-SB,MH,Wed, 28 Nov 2018 13:28:50 +0800,2018,11,28,5,28,50,2,332,0
244701393,C5-AURORA_BOULEVARD-NB,ML,Wed, 28 Nov 2018 13:28:50 +0800,2018,11,28,5,28,50,2,332,0
244701392,C5-AURORA_BOULEVARD-SB,L,Wed, 28 Nov 2018 13:28:50 +0800,2018,11,28,5,28,50,2,332,0
244701391,C5-XAVIERVILLE-NB,MH,Wed, 28 Nov 2018 13:28:50 +0800,2018,11,28,5,28,50,2,332,0
244701390,C5-XAVIERVILLE-SB,L,Wed, 28 Nov 2018 13:28:50 +0800,2018,11,28,5,28,50,2,332,0
244701389,C5-ATENEO_DE_MANILA_UNIVERSITY-NB,MH,Wed, 28 Nov 2018 13:28:50 +0800,2018,11,28,5,28,50,2,332,0
244701388,C5-ATENEO_DE_MANILA_UNIVERSITY-SB,MH,Wed, 28 Nov 2018 13:28:50 +0800,2018,11,28,5,28,50,2,332,0
244701387,C5-MIRIAM_COLLEGE-NB,M,Wed, 28 Nov 2018 13:28:50 +0800,2018,11,28,5,28,50,2,332,0
244701386,C5-MIRIAM_COLLEGE-SB,MH,Wed, 28 Nov 2018 13:28:50 +0800,2018,11,28,5,28,50,2,332,0
244701385,C5-C.P._GARCIA-NB,M,Wed, 28 Nov 2018 13:28:50 +0800,2018,11,28,5,28,50,2,332,0
244701384,C5-C.P._GARCIA-SB,M,Wed, 28 Nov 2018 13:28:50 +0800,2018,11,28,5,28,50,2,332,0
244701383,C5-UNIVERSITY_OF_THE_PHILIPPINES-NB,ML,Wed, 28 Nov 2018 13:28:50 +0800,2018,11,28,5,28,50,2,332,0
244701382,C5-UNIVERSITY_OF_THE_PHILIPPINES-SB,MH,Wed, 28 Nov 2018 13:28:50 +0800,2018,11,28,5,28,50,2,332,0
244701381,C5-CAPITOL_HILLS-NB,L,Wed, 28 Nov 2018 13:28:50 +0800,2018,11,28,5,28,50,2,332,0
244701380,C5-CAPITOL_HILLS-SB,L,Wed, 28 Nov 2018 13:28:50 +0800,2018,11,28,5,28,50,2,332,0
244701379,C5-TANDANG_SORA-NB,L,Wed, 28 Nov 2018 13:28:50 +0800,2018,11,28,5,28,50,2,332,0
244701378,C5-TANDANG_SORA-SB,L,Wed, 28 Nov 2018 13:28:50 +0800,2018,11,28,5,28,50,2,332,0
244701377,ROXAS_BLVD.-COASTAL_ROAD-NB,L,Wed, 28 Nov 2018 13:20:42 +0800,2018,11,28,5,20,42,2,332,0
244701376,ROXAS_BLVD.-COASTAL_ROAD-SB,MH,Wed, 28 Nov 2018 13:20:42 +0800,2018,11,28,5,20,42,2,332,0
244701375,ROXAS_BLVD.-AIRPORT_ROAD-NB,L,Wed, 28 Nov 2018 13:20:42 +0800,2018,11,28,5,20,42,2,332,0
244701374,ROXAS_BLVD.-AIRPORT_ROAD-SB,M,Wed, 28 Nov 2018 13:20:42 +0800,2018,11,28,5,20,42,2,332,0
244701373,ROXAS_BLVD.-BACLARAN-NB,MH,Wed, 28 Nov 2018 13:20:42 +0800,2018,11,28,5,20,42,2,332,0
244701372,ROXAS_BLVD.-BACLARAN-SB,MH,Wed, 28 Nov 2018 13:20:42 +0800,2018,11,28,5,20,42,2,332,0
244701371,ROXAS_BLVD.-EDSA_EXTENSION_SERVICE_ROAD-NB,MH,Wed, 28 Nov 2018 13:20:42 +0800,2018,11,28,5,20,42,2,332,0
244701370,ROXAS_BLVD.-EDSA_EXTENSION_SERVICE_ROAD-SB,MH,Wed, 28 Nov 2018 13:20:42 +0800,2018,11,28,5,20,42,2,332,0
244701369,ROXAS_BLVD.-EDSA_EXTENSION-NB,ML,Wed, 28 Nov 2018 13:20:42 +0800,2018,11,28,5,20,42,2,332,0
244701368,ROXAS_BLVD.-EDSA_EXTENSION-SB,ML,Wed, 28 Nov 2018 13:20:42 +0800,2018,11,28,5,20,42,2,332,0
244701367,ROXAS_BLVD.-BUENDIA_SERVICE_ROAD-NB,MH,Wed, 28 Nov 2018 13:20:42 +0800,2018,11,28,5,20,42,2,332,0
244701366,ROXAS_BLVD.-BUENDIA_SERVICE_ROAD-SB,MH,Wed, 28 Nov 2018 13:20:42 +0800,2018,11,28,5,20,42,2,332,0
244701365,ROXAS_BLVD.-BUENDIA-NB,MH,Wed, 28 Nov 2018 13:20:42 +0800,2018,11,28,5,20,42,2,332,0
244701364,ROXAS_BLVD.-BUENDIA-SB,MH,Wed, 28 Nov 2018 13:20:42 +0800,2018,11,28,5,20,42,2,332,0
244701363,ROXAS_BLVD.-PABLO_OCAMPO-NB,MH,Wed, 28 Nov 2018 13:20:42 +0800,2018,11,28,5,20,42,2,332,0
244701362,ROXAS_BLVD.-PABLO_OCAMPO-SB,MH,Wed, 28 Nov 2018 13:20:42 +0800,2018,11,28,5,20,42,2,332,0
244701361,ROXAS_BLVD.-QUIRINO-NB,MH,Wed, 28 Nov 2018 13:20:42 +0800,2018,11,28,5,20,42,2,332,0
244701360,ROXAS_BLVD.-QUIRINO-SB,M,Wed, 28 Nov 2018 13:20:42 +0800,2018,11,28,5,20,42,2,332,0
244701359,ROXAS_BLVD.-RAJAH_SULAYMAN-NB,MH,Wed, 28 Nov 2018 13:20:42 +0800,2018,11,28,5,20,42,2,332,0
244701358,ROXAS_BLVD.-RAJAH_SULAYMAN-SB,MH,Wed, 28 Nov 2018 13:20:42 +0800,2018,11,28,5,20,42,2,332,0
244701357,ROXAS_BLVD.-PEDRO_GIL-NB,MH,Wed, 28 Nov 2018 13:20:42 +0800,2018,11,28,5,20,42,2,332,0
244701356,ROXAS_BLVD.-PEDRO_GIL-SB,M,Wed, 28 Nov 2018 13:20:42 +0800,2018,11,28,5,20,42,2,332,0
244701355,ROXAS_BLVD.-U.N._AVENUE-NB,MH,Wed, 28 Nov 2018 13:20:42 +0800,2018,11,28,5,20,42,2,332,0
244701354,ROXAS_BLVD.-U.N._AVENUE-SB,ML,Wed, 28 Nov 2018 13:20:42 +0800,2018,11,28,5,20,42,2,332,0
244701353,ROXAS_BLVD.-FINANCE_ROAD-NB,L,Wed, 28 Nov 2018 13:20:42 +0800,2018,11,28,5,20,42,2,332,0
244701352,ROXAS_BLVD.-FINANCE_ROAD-SB,MH,Wed, 28 Nov 2018 13:20:42 +0800,2018,11,28,5,20,42,2,332,0
244701351,ROXAS_BLVD.-ANDA_CIRCLE-NB,M,Wed, 28 Nov 2018 13:20:42 +0800,2018,11,28,5,20,42,2,332,0
244701350,ROXAS_BLVD.-ANDA_CIRCLE-SB,MH,Wed, 28 Nov 2018 13:20:42 +0800,2018,11,28,5,20,42,2,332,0
244701349,MARCOS_HIGHWAY-SAN_BENILDO_SCHOOL-SB,L,Wed, 28 Nov 2018 13:20:42 +0800,2018,11,28,5,20,42,2,332,0
244701348,MARCOS_HIGHWAY-SAN_BENILDO_SCHOOL-NB,M,Wed, 28 Nov 2018 13:20:42 +0800,2018,11,28,5,20,42,2,332,0
244701347,MARCOS_HIGHWAY-ROBINSON'S_METRO_EAST-SB,L,Wed, 28 Nov 2018 13:20:42 +0800,2018,11,28,5,20,42,2,332,0
244701346,MARCOS_HIGHWAY-ROBINSON'S_METRO_EAST-NB,M,Wed, 28 Nov 2018 13:20:42 +0800,2018,11,28,5,20,42,2,332,0
244701345,MARCOS_HIGHWAY-F._MARIANO_AVE-SB,L,Wed, 28 Nov 2018 13:20:42 +0800,2018,11,28,5,20,42,2,332,0
244701344,MARCOS_HIGHWAY-F._MARIANO_AVE-NB,L,Wed, 28 Nov 2018 13:20:42 +0800,2018,11,28,5,20,42,2,332,0
244701343,MARCOS_HIGHWAY-AMANG_RODRIGUEZ-SB,L,Wed, 28 Nov 2018 13:20:42 +0800,2018,11,28,5,20,42,2,332,0
244701342,MARCOS_HIGHWAY-AMANG_RODRIGUEZ-NB,L,Wed, 28 Nov 2018 13:20:42 +0800,2018,11,28,5,20,42,2,332,0
244701341,MARCOS_HIGHWAY-DONA_JUANA-SB,L,Wed, 28 Nov 2018 13:20:42 +0800,2018,11,28,5,20,42,2,332,0
244701340,MARCOS_HIGHWAY-DONA_JUANA-NB,L,Wed, 28 Nov 2018 13:20:42 +0800,2018,11,28,5,20,42,2,332,0
244701339,MARCOS_HIGHWAY-LRT-2_STATION-SB,ML,Wed, 28 Nov 2018 13:20:42 +0800,2018,11,28,5,20,42,2,332,0
244701338,ORTIGAS-C5_FLYOVER-NB,L,Wed, 28 Nov 2018 13:20:41 +0800,2018,11,28,5,20,41,2,332,0
244701337,MARCOS_HIGHWAY-LRT-2_STATION-NB,L,Wed, 28 Nov 2018 13:20:42 +0800,2018,11,28,5,20,42,2,332,0
244701336,ORTIGAS-C5_FLYOVER-SB,L,Wed, 28 Nov 2018 13:20:41 +0800,2018,11,28,5,20,41,2,332,0
244701335,MARCOS_HIGHWAY-SM_CITY_MARIKINA-NB,M,Wed, 28 Nov 2018 13:20:42 +0800,2018,11,28,5,20,42,2,332,0
244701334,MARCOS_HIGHWAY-SM_CITY_MARIKINA-SB,L,Wed, 28 Nov 2018 13:20:42 +0800,2018,11,28,5,20,42,2,332,0
244701333,ORTIGAS-GREENMEADOWS_AVE-NB,MH,Wed, 28 Nov 2018 13:20:41 +0800,2018,11,28,5,20,41,2,332,0
244701332,ORTIGAS-GREENMEADOWS_AVE-SB,L,Wed, 28 Nov 2018 13:20:41 +0800,2018,11,28,5,20,41,2,332,0
244701331,ORTIGAS-LANUZA_AVE-NB,MH,Wed, 28 Nov 2018 13:20:41 +0800,2018,11,28,5,20,41,2,332,0
244701330,ORTIGAS-LANUZA_AVE-SB,L,Wed, 28 Nov 2018 13:20:41 +0800,2018,11,28,5,20,41,2,332,0
244701329,ORTIGAS-MEDICAL_CITY-NB,MH,Wed, 28 Nov 2018 13:20:41 +0800,2018,11,28,5,20,41,2,332,0
244701328,ORTIGAS-MEDICAL_CITY-SB,MH,Wed, 28 Nov 2018 13:20:41 +0800,2018,11,28,5,20,41,2,332,0
244701327,ORTIGAS-MERALCO_AVE-NB,L,Wed, 28 Nov 2018 13:20:41 +0800,2018,11,28,5,20,41,2,332,0
244701326,ORTIGAS-MERALCO_AVE-SB,MH,Wed, 28 Nov 2018 13:20:41 +0800,2018,11,28,5,20,41,2,332,0
244701325,ORTIGAS-SAN_MIGUEL_AVE-NB,L,Wed, 28 Nov 2018 13:20:41 +0800,2018,11,28,5,20,41,2,332,0
244701324,ORTIGAS-SAN_MIGUEL_AVE-SB,MH,Wed, 28 Nov 2018 13:20:41 +0800,2018,11,28,5,20,41,2,332,0
244701323,ORTIGAS-EDSA_SHRINE-NB,MH,Wed, 28 Nov 2018 13:20:41 +0800,2018,11,28,5,20,41,2,332,0
244701322,ORTIGAS-EDSA_SHRINE-SB,MH,Wed, 28 Nov 2018 13:20:41 +0800,2018,11,28,5,20,41,2,332,0
244701321,ORTIGAS-POEA-NB,L,Wed, 28 Nov 2018 13:20:41 +0800,2018,11,28,5,20,41,2,332,0
244701320,ORTIGAS-POEA-SB,M,Wed, 28 Nov 2018 13:20:41 +0800,2018,11,28,5,20,41,2,332,0
244701319,ORTIGAS-LA_SALLE_GREENHILLS-NB,L,Wed, 28 Nov 2018 13:20:41 +0800,2018,11,28,5,20,41,2,332,0
244701318,ORTIGAS-LA_SALLE_GREENHILLS-SB,L,Wed, 28 Nov 2018 13:20:41 +0800,2018,11,28,5,20,41,2,332,0
244701317,ORTIGAS-CONNECTICUT-NB,M,Wed, 28 Nov 2018 13:20:41 +0800,2018,11,28,5,20,41,2,332,0
244701316,ORTIGAS-CONNECTICUT-SB,L,Wed, 28 Nov 2018 13:20:41 +0800,2018,11,28,5,20,41,2,332,0
244701315,ORTIGAS-WILSON-NB,MH,Wed, 28 Nov 2018 13:20:41 +0800,2018,11,28,5,20,41,2,332,0
244701314,ORTIGAS-WILSON-SB,MH,Wed, 28 Nov 2018 13:20:41 +0800,2018,11,28,5,20,41,2,332,0
244701313,ORTIGAS-CLUB_FILIPINO-NB,L,Wed, 28 Nov 2018 13:20:41 +0800,2018,11,28,5,20,41,2,332,0
244701312,ORTIGAS-CLUB_FILIPINO-SB,MH,Wed, 28 Nov 2018 13:20:41 +0800,2018,11,28,5,20,41,2,332,0
244701311,ORTIGAS-ROOSEVELT-NB,L,Wed, 28 Nov 2018 13:20:41 +0800,2018,11,28,5,20,41,2,332,0
244701310,ORTIGAS-ROOSEVELT-SB,MH,Wed, 28 Nov 2018 13:20:41 +0800,2018,11,28,5,20,41,2,332,0
244701309,C5-MARKET!_MARKET!-SB,L,Wed, 28 Nov 2018 13:20:41 +0800,2018,11,28,5,20,41,2,332,0
244701308,ORTIGAS-MADISON-SB,MH,Wed, 28 Nov 2018 13:20:41 +0800,2018,11,28,5,20,41,2,332,0
244701307,ORTIGAS-MADISON-NB,MH,Wed, 28 Nov 2018 13:20:41 +0800,2018,11,28,5,20,41,2,332,0
244701306,C5-MARKET!_MARKET!-NB,L,Wed, 28 Nov 2018 13:20:41 +0800,2018,11,28,5,20,41,2,332,0
244701305,C5-KALAYAAN-SB,L,Wed, 28 Nov 2018 13:20:41 +0800,2018,11,28,5,20,41,2,332,0
244701304,ORTIGAS-SANTOLAN-NB,L,Wed, 28 Nov 2018 13:20:41 +0800,2018,11,28,5,20,41,2,332,0
244701303,ORTIGAS-SANTOLAN-SB,L,Wed, 28 Nov 2018 13:20:41 +0800,2018,11,28,5,20,41,2,332,0
244701302,C5-KALAYAAN-NB,MH,Wed, 28 Nov 2018 13:20:41 +0800,2018,11,28,5,20,41,2,332,0
244701301,C5-BAGONG_ILOG-SB,M,Wed, 28 Nov 2018 13:20:41 +0800,2018,11,28,5,20,41,2,332,0
244701300,C5-BAGONG_ILOG-NB,MH,Wed, 28 Nov 2018 13:20:41 +0800,2018,11,28,5,20,41,2,332,0
244701299,C5-LANUZA-SB,MH,Wed, 28 Nov 2018 13:20:41 +0800,2018,11,28,5,20,41,2,332,0
244701298,C5-LANUZA-NB,MH,Wed, 28 Nov 2018 13:20:41 +0800,2018,11,28,5,20,41,2,332,0
244701297,C5-J._VARGAS-SB,MH,Wed, 28 Nov 2018 13:20:41 +0800,2018,11,28,5,20,41,2,332,0
244701296,C5-J._VARGAS-NB,M,Wed, 28 Nov 2018 13:20:41 +0800,2018,11,28,5,20,41,2,332,0
